Chunk,ChunkHash,ChunkCount,ChunkType
hackers,49504,1,body
comp1917,49505,1,body
lecture,49508,1,body
richard,49510,1,body
buckland,49511,1,body
wikibook,49520,1,body
euler,49522,1,body
mathematical,49528,1,body
pygame,49530,1,body
games,49542,1,body
ebook,49545,1,body
foundations,49546,1,body
squeak,49556,1,body
snake,49559,1,body
wrangling,49560,1,body
kids,49562,1,body
accelerated,49578,1,body
charles,49588,1,body
debian,49598,1,tag
targeting,49616,1,body
installers,49630,1,title
post-build,49656,1,body
windows-native,49675,1,body
re-asked,49700,1,body
force,49717,1,title
scalar,49720,1,tag
scalar,49720,1,title
eq,49814,1,body
'array,49815,1,body
complain,49857,1,body
taskmgr.exe,49923,1,title
r2,49938,1,body
vmware,49940,1,title
6.0.3,49941,1,body
usage,49980,1,title
sata,50062,1,body
slowdown,50086,1,body
hanging,50095,1,body
hanging,50095,1,tag
11:59pm,50113,1,body
/path/to/script.sh,50134,1,body
thru,50170,1,body
merge,50203,1,tag
3049,50222,1,body
dlls,50278,1,title
'best,50300,1,body
'best,50300,1,title
scout,50333,1,body
accused,50391,1,body
employing,50427,1,body
.htaccess,50530,1,tag
.htaccess,50530,1,title
directive,50531,1,title
urls,50536,1,title
relies,50542,1,body
prettyurls,50548,1,body
/approot/.htaccess,50574,1,body
app/,50575,1,body
/approot/*,50582,1,body
app/webroot/index.php,50591,1,body
analysed,50597,1,body
rewritebase,50615,1,body
/approot,50616,1,body
legitimate,50701,1,body
.*,50712,1,body
yyyy-mm-dd,50744,1,body
yyyy-mm-dd,50744,1,title
hh,50745,1,title
mm,50747,1,title
"50,000",50799,1,body
3673,50823,1,body
3812,50827,1,body
3931,50831,1,body
"0,4",50864,1,body
"5,2",50877,1,body
"8,2",50891,1,body
datestring.length,50918,1,body
"11,2",50944,1,body
"14,2",50957,1,body
"17,2",50970,1,body
datestring.indexof,51017,1,body
0000-00-00,51020,1,body
.join,51040,1,body
dateparts.join,51145,1,body
+mainparts,51160,1,body
web-relative,51179,1,title
managed,51184,1,title
server.mappath,51195,1,body
mappath,51228,1,tag
vstest,51255,1,title
soloing,51267,1,title
experience/overhead,51287,1,body
versus,51288,1,title
hammered,51300,1,body
mr.,51318,1,body
sam,51359,1,body
repeated,51376,1,body
integers,51395,1,title
integertowritten,51418,1,body
twenty,51426,1,body
cache,51504,1,title
caching,51524,1,title
non-development,51563,1,body
redistributable,51572,1,tag
reinstall,51595,1,body
midi,51603,1,tag
usb,51607,1,title
pc,51630,1,title
connector,51634,1,body
manipulating,51667,1,body
capture,51689,1,title
bloodshed,51700,1,body
dev-c++,51701,1,body
signal-processing,51711,1,tag
3.4.1,51849,1,body
'valid,51907,1,body
confused,51952,1,title
no-brainer,51962,1,body
foresee,51965,1,body
server/smtp,51970,1,body
answerer,52037,1,body
pointing,52039,1,body
foolproof,52050,1,body
respose.writefile,52096,1,title
response.contenttype,52100,1,title
system.web.httpresponse,52123,1,body
page.response,52125,1,body
//www.foo.com,52156,1,body
image=test.jpg,52158,1,body
application/octet-stream,52186,1,body
gif/jpeg/png,52197,1,body
.swf,52211,1,body
.ico,52213,1,body
application/x-shockwave-flash,52226,1,body
messed,52242,1,title
contenttype,52251,1,body
hiring,52260,1,tag
passion,52279,1,body
passion,52279,1,tag
passion,52279,1,title
convention,52289,1,tag
defining,52295,1,body
outsource,52301,1,body
evolving,52312,1,body
autocheck,52327,1,body
in-code,52329,1,body
calculate/approximate,52344,1,title
stand,52360,1,title
squeeze,52403,1,body
performance.1,52408,1,body
approximate,52419,1,body
overdo,52434,1,body
premature,52437,1,body
evil,52444,1,body
justified,52450,1,body
deserve,52453,1,body
big-o,52462,1,tag
peak,52464,1,title
detection,52465,1,title
measured,52467,1,title
timer-based,52660,1,title
brief,52675,1,body
webservices,52688,1,body
communicates,52706,1,body
coupling,52713,1,body
pre-pre-production,52749,1,body
triggering,52756,1,body
adapt,52818,1,body
nullable,52841,1,body
manaully,52860,1,body
fudge,52907,1,body
re-triggering,52951,1,body
unlisted,52985,1,body
reduce,53029,1,tag
reduce,53029,1,title
language-design,53162,1,tag
stayed,53231,1,body
budget,53246,1,body
sketchy,53256,1,body
scene,53274,1,body
reliability,53302,1,body
elastic,53321,1,body
ienumerator,53356,1,tag
ienumerator,53356,1,title
howdy,53368,1,body
height,53375,1,tag
height,53375,1,title
rootcontrol,53410,1,body
rootcontrol.controls,53418,1,body
control.controls.count,53423,1,body
recursively,53429,1,title
textbox.height,53493,1,body
ienumerable,53511,1,tag
ienumerable,53511,1,title
getenumerator,53533,1,body
mad,53540,1,body
anthony,53542,1,body
boo,53610,1,body
capturing,53627,1,title
wmd,53651,1,body
tags,53676,1,body
vote,53678,1,body
uservoice,53683,1,body
//stackoverflow.uservoice.com/pages/general/suggestions/15889,53687,1,body
bubble,53704,1,body
key-combo,53728,1,body
shift-tab,53730,1,body
ctrl-q,53733,1,body
openvpn,53737,1,title
inactivity,53777,1,body
conf,53817,1,body
tls-client,53818,1,body
tun,53821,1,body
proto,53822,1,body
udp,53823,1,body
tun-mtu,53824,1,body
1400,53825,1,body
xxx.xxx.xxx.x,53827,1,body
xxxx,53828,1,body
pkcs12,53829,1,body
xxxx.p12,53830,1,body
cipher,53831,1,body
bf-cbc,53832,1,body
verb,53833,1,body
ns-cert-type,53835,1,body
*.ovpn,53846,1,body
keepalive,53854,1,body
must-have,53862,1,title
category/implementation,53922,1,body
disparate,53929,1,body
collate,53941,1,body
securecrt,53969,1,body
vi/vim,53979,1,body
*nix,53981,1,body
gvim,53983,1,body
bbedit,53987,1,body
pidgin,53996,1,body
ocs,53999,1,body
pine,54004,1,body
outlook,54006,1,tag
lotus,54008,1,body
notes,54009,1,body
visualizer,54012,1,body
graphing,54019,1,body
graphing,54019,1,tag
graphing,54019,1,title
sniffer,54023,1,body
tcpdump,54025,1,body
linux/mac,54027,1,body
snoop,54031,1,body
wireshark,54035,1,body
visualizing,54039,1,body
cisco,54048,1,body
ought,54096,1,body
gaining,54198,1,body
20-click,54281,1,body
retarded,54282,1,body
configuring,54286,1,title
leading,54370,1,title
wildcard,54371,1,title
capability,54389,1,title
*overflow,54429,1,body
phrase,54485,1,body
empirical,54491,1,body
myvalue,54497,1,body
my*,54501,1,body
tablename,54527,1,body
textcolumn,54531,1,body
*searchterm,54535,1,body
joe,54580,1,body
sixpack-type,54581,1,body
troubleshooting,54603,1,title
mozilla,54612,1,body
crazy,54616,1,body
ie-only,54626,1,body
theyre,54642,1,body
724,54650,1,body
uninstall,54697,1,body
set-up,54734,1,body
radrails,54747,1,body
bulky,54756,1,body
textpad,54767,1,body
updates,54797,1,title
row1,54844,1,body
row2,54848,1,body
row3,54852,1,body
row4,54856,1,body
overcoming,54960,1,body
https,54976,1,tag
non-secure,55016,1,body
credit,55033,1,body
rumor,55064,1,body
iframes,55075,1,body
kludgy,55078,1,body
proxying,55080,1,body
iframe,55114,1,tag
adhere,55145,1,body
doctype,55179,1,tag
doctype,55179,1,title
firm,55195,1,body
shout,55206,1,body
hypocrite,55207,1,body
involving,55217,1,body
captha,55219,1,body
noscript,55234,1,body
columns,55293,1,body
columns,55293,1,tag
columns,55293,1,title
rows,55295,1,title
tablea,55343,1,body
ruturn,55352,1,body
resulta,55353,1,body
internals,55368,1,title
http_referer,55373,1,title
httpserver,55379,1,body
applicationserver,55384,1,body
precisely,55405,1,body
issuing,55416,1,body
get/post,55418,1,body
servlet,55424,1,body
rewriteengine,55479,1,body
+followsymlinks,55483,1,body
^http,55490,1,body
//mywebaddress,55492,1,body
.cl,55494,1,body
forbid,55517,1,body
servlet1,55535,1,body
servlet2,55539,1,body
servlets,55541,1,body
servlets,55541,1,tag
servlets,55541,1,title
querystrings,55543,1,body
abruptly,55549,1,body
disappointed,55571,1,body
expr,55576,1,body
/.+,55582,1,body
blocked,55592,1,body
navigated,55597,1,body
robot,55620,1,body
access/privileges/time,55632,1,body
http-referer,55641,1,tag
mappers,55649,1,title
bodmas,55697,1,body
bodmas,55697,1,title
msve,55723,1,body
"30,000+",55768,1,body
directory.getfiles,55774,1,body
pseudo-real,55783,1,body
filemanagement,55834,1,tag
rake,55838,1,tag
rake,55838,1,title
rakefile,55849,1,body
commandline,55861,1,body
shelling,55893,1,body
cli,55912,1,tag
clickonce,55928,1,tag
downsides,55960,1,body
manageing,55976,1,body
downloader,55983,1,body
visualstudio,56051,1,body
makes,56055,1,body
dose,56075,1,body
wix,56105,1,tag
start-up-with-windows,56146,1,body
start-up-when-the-installer-is-done,56150,1,body
sqlserver,56182,1,body
senior,56212,1,body
senior,56212,1,title
pissing,56215,1,title
mid/seniorish,56222,1,body
interviewed,56229,1,body
junior,56231,1,title
guerrilla,56255,1,body
//www.joelonsoftware.com/articles/guerrillainterviewing3.html,56262,1,body
in-person,56275,1,body
devs,56290,1,body
sketch,56302,1,body
insulting,56326,1,body
boast,56336,1,body
sap,56467,1,title
intelligence,56469,1,title
sdn.sap.com,56486,1,body
grassroots,56495,1,body
bleeding-edge,56497,1,body
social,56498,1,body
social,56498,1,tag
url/subversion,56530,1,title
totroisesvn,56535,1,body
\subversion\,56551,1,body
per-se,56588,1,body
italic,56601,1,body
'./,56670,1,body
'name,56680,1,body
'location,56687,1,body
//www.mywebsite.com/dump/,56691,1,body
-//w3c//dtd,56706,1,body
1.1//en,56708,1,body
//www.w3.org/tr/xhtml11/dtd/xhtml11.dtd,56713,1,body
/title,56728,1,body
/head,56731,1,body
action=,56747,1,body
upload.php,56749,1,body
enctype=,56751,1,body
multipart/form-data,56753,1,body
method=,56755,1,body
max_file_size,56768,1,body
1000000000,56772,1,body
./test.txt,56828,1,body
\windows\temp\phpa30e.tmp,56862,1,body
'./test.txt,56865,1,body
\inetpub\vhosts\mywebsite.com\httpdocs\dump\upload.php:3,56892,1,body
4.4.7,56903,1,body
file/folder,56913,1,body
777,56915,1,body
typo,56995,1,body
vain,57021,1,body
deadline,57049,1,body
grand,57065,1,body
arguement,57066,1,body
planned,57082,1,body
invaluable,57101,1,body
system.windows.forms.linkbutton,57124,1,title
hyperlinkedit,57152,1,body
textedit/textbox,57168,1,body
devx,57184,1,body
8.2.1,57187,1,body
jk,57191,1,body
developerexpress,57192,1,tag
1-or-2-click,57219,1,body
mantis,57230,1,body
assign/status/priority/notes,57244,1,body
points,57284,1,body
web2-,57289,1,body
ish,57291,1,body
issue-tracking,57299,1,tag
single-file,57306,1,body
forsee,57384,1,body
muck-ups,57389,1,body
seamless,57425,1,body
groupwork,57429,1,tag
'correct,57494,1,body
y/n,57526,1,body
promoting,57576,1,body
diplomacy,57663,1,tag
approximately,57677,1,body
3000,57678,1,body
mutable,57694,1,body
chronological,57702,1,body
150th,57753,1,body
unanswered,57782,1,body
burn,57790,1,body
burn,57790,1,title
memcached,57799,1,title
gigs,57811,1,body
tree-view,57898,1,title
pass-through,57941,1,body
dictate,57980,1,body
designing/coding,57995,1,body
correspond,58031,1,body
maximizes,58066,1,body
run-time,58175,1,body
reformatting,58176,1,body
executing,58222,1,title
stsadm,58223,1,tag
stsadm,58223,1,title
sharepoint\system,58229,1,title
privilegies,58341,1,body
spsecurity.runwithelevatedprivilegies,58355,1,body
reflector,58363,1,body
runwithelevatedprivilegies,58366,1,body
owstimer,58373,1,body
elevation,58386,1,body
authority\networkservice,58410,1,body
elevate,58427,1,body
networkserice,58451,1,body
system.diagnostics.process.run,58472,1,body
trough,58475,1,body
starinfo,58477,1,body
stsamd,58505,1,body
winternals,58517,1,body
filemon,58518,1,body
0x0c0000142,58539,1,body
terminate,58545,1,body
interactively,58570,1,body
impersonation,58603,1,body
impersonation,58603,1,tag
privileges,58604,1,tag
.bashrc,58610,1,body
.bashrc,58610,1,title
nesting,58616,1,body
alias,58628,1,body
images,58645,1,title
yea,58649,1,title
nay,58651,1,title
filesystem,58686,1,body
blob,58708,1,body
blob,58708,1,tag
blob,58708,1,title
propertygrid,58752,1,body
propertygrid,58752,1,tag
dropdownlist,58788,1,body
enum,58790,1,title
non-.net,58885,1,body
prototyping,58911,1,tag
prototyping,58911,1,title
mock-up,58966,1,body
wmi,58985,1,tag
wmi,58985,1,title
win32_product,59017,1,body
vested,59066,1,body
packaged,59096,1,body
components,59153,1,body
components,59153,1,tag
xp64,59177,1,body
innerxml,59192,1,body
innerxml,59192,1,tag
innerxml,59192,1,title
xelement,59195,1,tag
xelement,59195,1,title
xmlelement,59238,1,body
surrounding,59265,1,body
xdocument,59281,1,body
xdocument.load,59284,1,body
streamreader,59287,1,body
doc.descendants,59299,1,body
t.attribute,59306,1,body
templatename,59314,1,body
.tostring,59336,1,body
rack,59371,1,body
mile,59391,1,body
continuously,59414,1,body
master/slave,59430,1,body
packet,59499,1,body
recurring,59522,1,body
sever,59548,1,body
corporation,59599,1,body
expensive,59607,1,title
quadcore,59659,1,body
quadcore,59659,1,title
quadcores,59674,1,body
x32,59704,1,body
gb,59710,1,body
fewer,59812,1,body
typeset,59826,1,body
typeset,59826,1,title
readibility,59860,1,body
accuracy,59865,1,body
func,59878,1,body
audit,59946,1,tag
audit,59946,1,title
update/delete,59982,1,body
updated/deleted,59993,1,body
auditing,60039,1,body
expired,60053,1,body
expired,60053,1,title
visuial,60067,1,body
page_load,60081,1,body
system.eventargs,60091,1,body
handles,60093,1,body
me.load,60094,1,body
.indexof,60117,1,body
asp.net_sessionid,60120,1,body
response.redirect,60128,1,body
timeout.aspx,60131,1,body
httpcontext.current.session.isnewsession,60146,1,body
concatenate,60169,1,title
'query,60195,1,body
union,60198,1,tag
kindasorta,60247,1,body
undesired,60270,1,body
showed,60325,1,body
thumbnail,60387,1,body
load/play,60397,1,body
vdproj,60548,1,body
vdproj,60548,1,tag
ported,60554,1,body
unfortunatly,60560,1,body
devenv.exe,60570,1,body
/build,60571,1,body
multi,60583,1,body
rollback,60600,1,body
deployement,60611,1,body
.vdproj,60632,1,body
xmlhttprequest,60682,1,body
xpath,60702,1,body
domparser,60745,1,body
text/html,60748,1,body
ns_error_not_implemented,60758,1,body
illegalargumentexception,60861,1,body
illegalargumentexception,60861,1,title
nullpointerexception,60863,1,body
nullpointerexception,60863,1,tag
nullpointerexception,60863,1,title
torn,60893,1,body
javadocs,60911,1,body
datatype,60983,1,body
1.23,61013,1,body
19.99,61024,1,body
win32_operatingsystem,61070,1,body
osarchitecture,61073,1,body
is64bitoperatingsystem,61106,1,body
registrykey,61110,1,body
localenvironment,61111,1,body
registry.localmachine.opensubkey,61113,1,body
system\\currentcontrolset\\control\\session,61116,1,body
manager\\environment,61117,1,body
processorarchitecture,61122,1,body
localenvironment.getvalue,61127,1,body
processor_architecture,61130,1,body
processorarchitecture.equals,61136,1,body
wow,61195,1,body
wow,61195,1,tag
prettier,61202,1,body
profilers,61228,1,body
profilers,61228,1,title
profiling,61250,1,tag
profiler,61251,1,tag
application-advice,61252,1,tag
dreadfully,61283,1,body
slowest,61313,1,body
dashboard,61399,1,body
familyid=1d3a4a0d-7e0c-4730-8204-e419218c1efc,61405,1,body
improves,61498,1,body
degrades,61505,1,body
prolite,61547,1,body
led,61548,1,body
dongle,61592,1,body
hunky-dory,61610,1,body
stty,61612,1,body
lflags,61619,1,body
-icanon,61621,1,body
-isig,61622,1,body
-iexten,61623,1,body
-echo,61624,1,body
iflags,61625,1,body
-icrnl,61627,1,body
-ixon,61628,1,body
-ixany,61629,1,body
-imaxbel,61630,1,body
-brkint,61631,1,body
oflags,61632,1,body
-opost,61634,1,body
-onlcr,61635,1,body
-oxtabs,61636,1,body
cflags,61637,1,body
cs8,61639,1,body
-parenb,61640,1,body
everthing,61671,1,body
/usr/bin/python,61690,1,body
ser,61693,1,body
serial.serial,61695,1,body
'/dev/cu.usbserial,61697,1,body
timeout=10,61702,1,body
ser.write,61704,1,body
id01,61708,1,body
\r\n,61713,1,body
ser.read,61718,1,body
ser.close,61724,1,body
magicks,61733,1,body
serial-port,61772,1,tag
multi-paradigm,61773,1,title
paradigms,61827,1,tag
testdriven.net,61829,1,tag
testdriven.net,61829,1,title
fixtures,61844,1,body
vista64,61919,1,tag
smb,61937,1,tag
smb,61937,1,title
sharing,61946,1,body
10.4,61952,1,body
\rudy\myshare,61959,1,body
workgroup,61994,1,body
username/password,62005,1,body
rejected,62023,1,body
wondered,62068,1,body
atrophius,62125,1,body
codekata,62153,1,body
steve,62156,1,body
yegge,62157,1,body
httplistener,62182,1,title
schannel,62375,1,body
cryptographic,62406,1,body
0x80090016,62409,1,body
steps,62413,1,body
makecert.exe,62441,1,body
certmgr.exe,62449,1,body
httpcfg.exe,62451,1,body
listen,62453,1,body
8090,62464,1,body
8080,62468,1,body
listener.prefixes.add,62473,1,body
interrupted,62524,1,body
receives,62540,1,body
netstat,62570,1,body
time_wait,62589,1,body
httpanalyzer,62598,1,body
multilingual,62767,1,tag
build.xml,62777,1,title
ear,62780,1,tag
ear,62780,1,title
deploys,62782,1,title
websphere,62784,1,body
recheck,62806,1,body
redeploy,62808,1,body
anyplace,62811,1,body
anyhow,62815,1,body
jar,62829,1,body
stopped,62832,1,body
chat,62854,1,body
pastebin.ca,62879,1,body
java-ee,62881,1,tag
multidimensional,62887,1,title
ensured,63016,1,body
fulltextserviceproperty,63079,1,body
'isfulltextinstalled,63081,1,body
catalog,63142,1,body
merged,63240,1,title
//my.svn.repository/trunk,63258,1,body
destination,63295,1,body
dry-run,63308,1,body
diffed,63338,1,body
worried,63378,1,body
nilobject,63409,1,body
67212,63456,1,body
67213,63462,1,body
"+1,7",63467,1,body
2008-08-06,63484,1,body
67215,63520,1,body
"+1,14",63531,1,body
.working,63542,1,body
+=======,63543,1,body
.merge-right.r67213,63580,1,body
2008-08-05,63581,1,body
else2,63583,1,body
their2_email,63585,1,body
olderchange,63588,1,body
anyways,63627,1,body
findbugs,63697,1,body
pmd,63699,1,body
cobertura,63709,1,body
emma,63711,1,body
instrumentation-based,63719,1,body
applicable,63730,1,body
snippets,63801,1,body
evernote,63810,1,body
code-snippets,63831,1,tag
view/table,63842,1,title
redesigning,63850,1,body
ms-sql,63854,1,body
ms-sql,63854,1,title
visualise,63892,1,body
stylecop,63998,1,body
style-compliance,64036,1,body
ignore,64048,1,title
post-execution,64100,1,body
intuition,64194,1,body
bufferedstreams,64200,1,body
file-io,64211,1,tag
configurationmanager.appsettings,64297,1,body
configurationmanager.appsettings,64297,1,title
concerns,64299,1,title
radio,64337,1,body
changes,64384,1,body
real-time,64397,1,tag
documention,64526,1,body
configurationmanager,64529,1,title
