Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"2466","textbooks","books","2011-01-09 21:53:40","21234","24","2011-06-24 14:31:40","2","1288","2011-02-23 20:12:55"
"2467","apple-ios","ios","2011-01-10 08:21:38","366904","3","2011-09-26 10:10:28","4","-1","2011-06-17 17:44:53"
"2468",".net-cf","compact-framework","2011-01-10 15:54:39","21234","7","2011-06-11 20:33:48","0","1228","2011-03-28 13:44:07"
"2470","multicore-programming","multicore","2011-01-11 19:09:43","21234","5","2011-07-08 18:34:10","1","1228","2011-03-28 13:44:11"
"2472","ibm-mq","websphere-mq","2011-01-12 07:39:57","203968","1","2012-11-15 08:29:54","3","102937","2012-10-31 18:50:45"
"2473","locallib","local-lib","2011-01-12 08:04:54","276952","0","","0","",""
"2474","exercises","homework","2011-01-12 10:14:05","89806","32","2012-07-08 12:27:03","4","-1","2011-01-13 10:30:10"
"2475","programming-exercise","homework","2011-01-12 10:14:25","89806","7","2012-05-24 15:09:49","4","-1","2011-01-13 10:30:15"
"2476","book-exercise","homework","2011-01-12 10:14:35","89806","1","2011-03-27 08:17:38","4","-1","2011-01-13 10:30:16"
"2478","structures","structure","2011-01-12 22:09:36","89806","0","","2","",""
"2479","database-structure","database","2011-01-12 22:10:18","89806","10","2012-10-30 08:54:04","4","-1","2011-02-11 03:56:16"
"2480","wpf-toolkit","wpftoolkit","2011-01-13 00:38:28","75500","3","2012-06-21 13:20:17","0","17174","2011-01-13 23:00:12"
"2482","graph-algorithm","graph-theory","2011-01-13 12:23:13","89806","0","","1","",""
"2483","merging","merge","2011-01-13 21:02:19","2688","62","2012-11-28 15:25:50","2","1288","2011-02-23 20:12:37"
"2484","ruby-on-rails3","ruby-on-rails-3","2011-01-13 23:06:50","17174","923","2012-12-02 14:31:58","0","17174","2011-01-13 23:07:13"
"2485","optimizing","optimization","2011-01-14 03:00:29","21234","13","2012-07-29 03:09:56","4","-1","2011-02-10 00:09:57"
"2487","prime-number","primes","2011-01-14 12:03:37","89806","1","2012-03-08 15:29:13","3","419","2012-01-14 01:47:03"
"2490","file-operations","file-io","2011-01-15 13:14:42","21234","6","2012-09-09 18:09:16","2","1288","2011-02-23 20:12:30"
"2492","404","http-status-code-404","2011-01-15 13:21:25","53114","226","2012-12-07 05:51:42","0","1228","2011-03-28 13:43:56"
"2494","jq","jquery","2011-01-15 14:38:56","417562","76","2012-11-29 08:00:55","3","-1","2011-02-01 18:47:47"
"2496","javase","java","2011-01-16 13:48:54","21234","17","2012-11-20 18:34:41","4","-1","2011-01-22 18:06:47"
"2497","performance-comparison","performance","2011-01-16 17:11:58","89806","84","2012-06-17 01:05:25","4","-1","2011-02-11 03:55:34"
"2498","webbroswer","webbrowser","2011-01-17 10:21:44","41956","0","","0","",""
"2499","dbcp","apache-commons-dbcp","2011-01-17 10:25:26","21234","0","","0","",""
"2500","stl-containers","stl","2011-01-17 15:51:35","166749","14","2012-06-12 19:25:14","3","1288","2011-02-23 20:12:22"
"2501","access-is-denied","access-denied","2011-01-17 23:29:54","75500","0","","0","3","2011-03-31 23:21:10"
"2503","c3po","c3p0","2011-01-18 19:57:34","21234","2","2012-07-10 03:53:50","1","1228","2011-03-28 13:43:47"
"2505","perl-oo","object-oriented-perl","2011-01-19 23:20:46","261122","0","","0","",""
"2506","while-loops","while-loop","2011-01-20 13:43:49","89806","34","2012-10-23 13:03:24","1","17174","2011-03-31 07:53:38"
"2510","oss","open-source","2011-01-20 20:36:55","21234","11","2012-11-25 14:38:09","2","102937","2011-02-11 21:57:54"
"2511","image-resize","image-resizing","2011-01-20 21:23:02","278899","7","2012-11-07 12:39:02","1","13531","2011-02-23 23:39:19"
"2515","gsa","google-search-appliance","2011-01-21 10:36:52","21234","0","","0","",""
"2517","gvim","vim","2011-01-22 18:22:49","79061","283","2012-12-04 14:03:54","3","1228","2011-03-28 13:43:10"
"2520","template-function","function-templates","2011-01-24 01:04:18","34509","0","","0","",""
"2525","random-number-generator","random","2011-01-25 20:40:25","1288","77","2012-08-13 23:06:36","0","1288","2011-01-25 20:40:25"
"2526","pseudo-random-numbers","random","2011-01-25 20:40:41","1288","26","2012-11-25 15:19:30","0","1288","2011-01-25 20:40:41"
"2527","random-generator","random","2011-01-25 20:41:02","1288","7","2012-12-05 17:44:13","0","1288","2011-01-25 20:41:02"
"2528","random-numbers","random","2011-01-25 20:41:23","1288","17","2012-11-23 23:17:28","0","1288","2011-01-25 20:41:23"
"2529","random-number","random","2011-01-25 20:41:32","1288","17","2012-10-07 11:17:37","0","1288","2011-01-25 20:41:32"
"2530","rand","random","2011-01-25 20:41:47","1288","78","2012-12-06 23:32:48","0","1288","2011-01-25 20:41:47"
"2531","random-alpha-generator","random","2011-01-25 20:42:12","1288","0","","0","1288","2011-01-25 20:42:12"
"2532","random-string","random","2011-01-25 20:42:27","1288","3","2011-07-31 20:17:19","0","1288","2011-01-25 20:42:27"
"2533","random-string-generator","random","2011-01-25 20:42:41","1288","1","2011-04-24 17:10:07","0","1288","2011-01-25 20:42:41"
"2534","sql-query","sql","2011-01-26 10:23:18","79061","101","2012-11-11 08:23:49","4","-1","2011-01-27 19:10:49"
"2537","mqseries","websphere-mq","2011-02-01 13:18:31","214668","0","","2","102937","2012-10-31 18:50:42"
"2539","webpart","webparts","2011-02-01 18:46:23","21461","115","2012-12-07 23:02:31","0","34397","2011-02-03 14:02:05"
"2540","visual-web-part","webparts","2011-02-01 18:46:46","21461","3","2011-08-03 21:02:54","0","1228","2011-03-28 13:42:45"
"2541","webpartzone","webparts","2011-02-01 19:53:58","21461","4","2012-10-23 19:14:59","0","1228","2011-03-28 13:42:38"
"2542","web-part","webparts","2011-02-01 19:54:29","21461","1","2011-06-10 17:53:33","0","34397","2011-02-03 14:02:02"
"2543","web-parts","webparts","2011-02-01 19:54:34","21461","5","2012-01-17 11:37:03","0","34397","2011-02-03 14:01:59"
"2546","plt-scheme","racket","2011-02-05 12:56:48","298282","21","2011-06-22 12:39:46","2","102937","2011-02-11 21:57:13"
"2547","drscheme","racket","2011-02-05 18:26:35","298282","2","2011-04-21 18:10:57","2","102937","2011-02-11 21:57:10"
"2548","jquery1.4","jquery-1.4","2011-02-06 03:11:24","13249","4","2011-04-11 09:39:12","0","13249","2011-02-06 03:11:24"
"2549","cpp","c++","2011-02-08 09:23:06","135549","473","2012-12-08 18:16:12","4","-1","2011-02-10 06:29:24"
"2551","cshtml","razor","2011-02-08 21:14:00","358970","53","2012-12-08 00:05:54","2","1228","2011-03-28 13:42:33"
"2552","vbhtml","razor","2011-02-08 21:14:06","358970","3","2012-11-13 10:24:33","2","1228","2011-03-28 13:42:31"
"2554","80x86","x86","2011-02-09 22:40:46","242889","4","2011-06-13 08:29:49","2","1288","2011-02-23 20:11:48"
"2557","wildcards","wildcard","2011-02-11 21:54:55","102937","43","2012-10-07 09:23:07","0","102937","2011-02-11 22:27:31"
"2558","language-independent","language-agnostic","2011-02-12 15:03:10","21234","5","2011-06-27 19:12:24","3","1288","2011-03-23 13:17:08"
"2559","singleton-class","singleton","2011-02-12 16:08:57","21234","6","2011-08-06 17:07:21","1","1228","2011-03-28 13:42:16"
"2560","clearcase-remote-client","ccrc","2011-02-12 21:39:01","6309","0","","0","",""
"2562","sql-statement","sql","2011-02-14 12:21:30","21234","5","2012-01-13 17:00:50","2","1288","2011-02-23 20:11:35"
"2563","ia32","x86","2011-02-15 12:10:29","196561","5","2012-08-07 18:59:53","1","23354","2011-03-31 07:58:47"
"2564","logger","logging","2011-02-15 21:26:09","21234","97","2012-12-08 18:18:15","1","1288","2011-02-23 20:11:21"
"2565","segfault","segmentation-fault","2011-02-18 17:00:11","203667","101","2012-12-02 13:33:48","1","1288","2011-02-23 20:11:13"
"2566","void-pointer","void-pointers","2011-02-20 01:38:14","501557","6","2012-12-04 01:30:11","0","1288","2011-02-23 20:11:06"
"2567","classic-asp","asp-classic","2011-02-20 04:51:41","76337","46","2012-11-30 17:39:18","0","1288","2011-02-23 20:10:57"
"2568","sql-postgres","postgresql","2011-02-21 15:51:42","271959","18","2011-06-06 10:30:36","1","1288","2011-02-23 20:10:49"
"2569","student-question","homework","2011-02-22 13:33:39","298282","19","2012-05-15 22:23:47","0","1288","2011-02-22 13:50:54"
"2570","student","homework","2011-02-22 13:52:25","1288","37","2012-12-07 21:36:06","0","1288","2011-02-22 13:52:25"
"2571","dotnetnuke5","dotnetnuke-5","2011-02-22 16:01:29","2688","3","2011-05-13 08:31:16","0","1228","2011-03-28 13:42:04"
"2572","libary","library","2011-02-22 17:52:35","135549","7","2012-06-07 06:29:08","2","1228","2011-03-28 13:41:56"
"2573","bashrc","bash","2011-02-23 04:51:05","119963","25","2012-10-12 19:53:52","3","-1","2011-03-06 13:46:47"
"2574",".bashrc","bash","2011-02-23 04:51:08","119963","18","2012-11-29 17:17:26","4","-1","2011-03-06 13:46:55"
"2575","ezcomponents","zeta-components","2011-02-23 13:25:19","1288","3","2011-07-25 13:02:27","0","1288","2011-02-23 13:25:19"
"2576","microsoft-access","ms-access","2011-02-23 20:21:31","13302","17","2012-08-01 07:59:27","0","13531","2011-02-23 23:39:41"
"2583","rssfeed","rss","2011-02-28 19:45:34","21234","74","2012-12-08 17:04:25","1","1228","2011-03-28 13:41:52"
"2584","oracle-apex","apex","2011-03-01 13:20:57","18747","0","","0","",""
"2585","generic","generics","2011-03-01 20:27:33","102937","419","2012-12-07 10:05:16","0","102937","2011-03-01 20:27:33"
"2586","bison","yacc","2011-03-03 09:00:20","311635","0","","1","",""
"2587","php52","php-5.2","2011-03-03 16:08:38","13249","2","2011-10-23 19:39:25","0","13249","2011-03-03 16:08:38"
"2588","quartz-graphics","core-graphics","2011-03-04 04:36:05","30461","0","","1","",""
"2589","google-reader-api","google-reader","2011-03-04 11:08:59","23354","16","2012-06-29 01:04:39","0","23354","2011-03-04 11:08:59"
"2590","adobe-acrobat","acrobat","2011-03-04 11:09:47","23354","15","2012-11-26 06:54:04","0","23354","2011-03-04 11:09:47"
"2591","bean","javabeans","2011-03-04 13:11:13","157882","242","2012-12-07 16:23:58","1","1228","2011-03-28 13:41:37"
"2592","beans","javabeans","2011-03-04 13:11:33","157882","82","2012-11-29 15:47:58","1","1228","2011-03-28 13:41:35"
"2593","data-frame","data.frame","2011-03-04 15:00:41","428790","33","2012-07-30 20:06:57","3","17174","2011-03-31 07:55:07"
"2594","gtk+","gtk","2011-03-04 15:07:45","166955","181","2012-12-07 13:03:15","4","-1","2012-01-10 10:35:15"
"2595","razorengine","razor","2011-03-04 19:13:59","11492","69","2012-10-11 18:31:03","0","1228","2011-03-28 13:41:20"
"2596","standard-ml","sml","2011-03-06 11:45:43","79061","0","","3","419","2012-01-14 01:45:31"
"2605","here-docs","heredoc","2011-03-06 14:05:27","327563","0","","0","",""
"2606","comment","comments","2011-03-06 14:07:07","327563","98","2012-12-03 22:08:38","3","1288","2012-03-26 00:34:43"
"2607","e-mail","email","2011-03-06 14:07:21","327563","48","2012-11-29 12:53:18","2","17174","2011-03-31 07:55:00"
"2608","sigkill","kill","2011-03-06 15:41:55","327563","0","","0","",""
"2610","kill-process","kill","2011-03-06 15:42:08","327563","0","","0","",""
"2612","blackberry-eclipse-plugin","blackberry","2011-03-07 09:20:30","241518","0","","0","",""
"2613","blackberry-jde","blackberry","2011-03-07 09:20:37","241518","0","","0","",""
"2614","blackberry-storm","blackberry","2011-03-07 09:20:45","241518","0","","1","",""
"2615","blackberry-torch","blackberry","2011-03-07 09:23:23","241518","0","","0","",""
"2616","codefirst","code-first","2011-03-10 11:58:53","413501","20","2012-12-06 13:26:42","0","1228","2012-03-25 17:21:56"
"2617","standard","standards","2011-03-12 16:27:25","34509","51","2012-11-26 03:16:11","4","-1","2012-01-04 21:28:51"
"2619","selectbox","drop-down-menu","2011-03-15 03:29:47","226006","0","","1","",""
"2620","httpcompression","http-compression","2011-03-16 11:07:51","53114","0","","0","53114","2011-03-16 11:07:51"
"2621","jcomponents","jcomponent","2011-03-16 11:53:08","513838","14","2012-10-10 06:11:38","0","1228","2011-03-28 13:40:53"
"2622","css-background-image","css","2011-03-18 22:40:14","571593","15","2012-05-21 21:13:31","4","-1","2011-05-11 15:08:11"
"2624","windows-azure-tables","azure-storage-tables","2011-03-20 14:27:03","272109","3","2011-06-13 08:14:56","0","1228","2011-03-28 13:40:45"
"2625","mysqldb","mysql-python","2011-03-20 21:29:31","13249","149","2012-12-08 20:08:33","0","13249","2011-03-20 21:29:31"
"2626","realmode","real-mode","2011-03-21 01:28:02","10936","0","","0","10936","2011-03-21 01:28:02"
"2627","realestate","real-estate","2011-03-21 02:05:08","10936","0","","0","10936","2011-03-21 02:05:08"
"2628","iphonesdk","iphone","2011-03-21 17:21:34","19679","91","2012-10-29 04:57:58","2","1228","2011-03-28 13:40:38"
"2630","domain-specific-languages","dsl","2011-03-22 10:56:37","293147","1","2011-08-05 13:16:39","0","102937","2011-06-28 15:46:31"
"2632","dotemacs","dot-emacs","2011-03-24 14:41:13","6148","1","2011-06-14 13:38:24","0","1228","2011-03-28 13:40:16"
"2634","btree","b-tree","2011-03-25 17:04:45","41071","13","2012-11-26 17:29:13","0","17174","2011-03-31 07:54:40"
"2635","floats","float","2011-03-25 22:41:07","102937","27","2012-10-05 18:28:23","0","102937","2011-03-25 22:58:10"
"2637","winbatch","batch-file","2011-03-26 09:03:48","304","9","2011-12-20 18:26:09","1","1228","2011-03-28 13:39:47"
"2638","dos-batch","batch-file","2011-03-26 09:04:49","304","66","2012-03-19 14:24:01","1","1228","2011-03-28 13:39:44"
"2639","bat","batch-file","2011-03-26 09:05:36","304","156","2012-12-04 23:11:39","1","1228","2011-03-28 13:39:42"
"2640",".bat","batch-file","2011-03-26 09:06:24","304","29","2012-12-06 16:06:48","0","1228","2011-03-28 13:39:36"
"2644","wpfdatagrid","datagrid","2011-03-28 16:19:00","427225","0","","1","",""
"2646","rtsj","real-time-java","2011-03-29 03:35:15","83695","0","","0","",""
"2647","debugger","debugging","2011-03-30 16:25:13","23283","231","2012-12-07 19:14:09","4","-1","2011-07-07 03:49:26"
"2648","shoppingcart","shopping-cart","2011-03-30 18:16:27","13531","17","2012-10-31 21:38:33","0","13531","2011-03-30 18:22:13"
"2649","basic-string","stdstring","2011-03-31 19:37:40","501557","0","","2","",""
"2650","mime-content-type","mime-types","2011-04-04 05:36:15","53114","0","","0","53114","2011-04-04 05:36:15"
"2651","mimemessage","mime-message","2011-04-04 05:39:05","53114","2","2011-09-12 13:15:59","0","53114","2011-04-04 05:39:05"
"2654","rails3","ruby-on-rails-3","2011-04-05 09:44:28","93884","619","2012-12-07 17:19:38","4","-1","2011-05-09 01:38:45"
"2655","teambuild","team-build","2011-04-06 12:08:19","13249","12","2012-11-29 08:48:47","0","13249","2011-04-06 12:08:28"
"2657","functional","functional-programming","2011-04-08 14:53:27","181412","92","2012-12-06 22:57:44","4","-1","2011-07-07 03:48:44"
"2658","jquery1.5","jquery-1.5","2011-04-10 11:29:00","13249","1","2011-04-11 10:46:34","0","13249","2011-04-10 11:29:00"
"2659",".net-framework-4.0",".net-4.0","2011-04-12 02:13:27","3043","25","2012-03-26 11:22:38","1","23354","2011-04-29 11:33:03"
"2660","datatypes","types","2011-04-16 19:04:09","83805","47","2012-11-14 21:21:23","4","-1","2011-08-01 22:04:37"
"2661","speed","performance","2011-04-16 19:30:41","83805","421","2012-12-08 16:09:35","4","-1","2011-04-20 16:31:27"
"2662","typesystem","type-systems","2011-04-16 19:38:47","83805","2","2012-08-23 14:33:49","2","419","2012-01-14 01:45:05"
"2663","large-scale","large","2011-04-16 20:32:25","83805","0","","0","",""
"2666","chart","charts","2011-04-19 09:02:15","427225","388","2012-12-06 21:00:29","0","1","2011-08-07 12:38:41"
"2667","charting","charts","2011-04-19 09:02:19","427225","46","2012-11-21 21:26:36","0","1","2011-08-07 12:38:37"
"2668","system-architecture","architecture","2011-04-19 13:10:22","38368","4","2012-04-27 16:12:58","4","-1","2011-07-14 14:38:43"
"2669","application-architecture","architecture","2011-04-19 13:10:33","38368","8","2012-05-04 14:27:27","4","-1","2011-06-27 20:32:22"
"2670","solution-architecture","architecture","2011-04-19 13:10:45","38368","2","2012-05-19 17:02:21","3","419","2012-01-14 01:44:53"
"2671","software-architecture","architecture","2011-04-19 13:10:54","38368","13","2012-08-07 16:21:47","4","-1","2011-06-27 20:32:18"
"2672","sencha","extjs","2011-04-20 05:22:55","185655","68","2012-12-07 15:17:53","4","-1","2012-11-15 10:10:13"
"2674","webpy","web.py","2011-04-20 19:07:45","102937","57","2012-12-04 18:22:21","0","102937","2011-04-20 19:07:45"
"2675","tuple","tuples","2011-04-20 22:51:52","83805","144","2012-12-06 21:02:37","2","1","2011-07-29 00:35:06"
"2676","jsr-303","bean-validation","2011-04-21 14:06:26","1288","16","2012-11-11 17:50:57","0","1288","2011-04-21 14:06:26"
"2677","pretty-printing","pretty-print","2011-04-22 05:05:33","83805","0","","3","",""
"2681","shared-pointers","shared-ptr","2011-04-23 16:58:41","151292","1","2011-06-21 21:42:16","4","-1","2011-04-24 11:31:45"
"2683","global.asax","global-asax","2011-04-28 00:19:38","1","49","2012-11-27 00:30:03","0","1","2011-04-28 00:19:38"
"2684",".net-framework",".net","2011-04-29 11:31:28","23354","11","2012-03-23 10:46:15","0","23354","2011-04-29 11:31:28"
"2685",".net-framework-3.5",".net-3.5","2011-04-29 11:32:34","23354","10","2011-07-22 21:39:21","0","23354","2011-04-29 11:32:34"
"2687","mma","mathematica","2011-04-29 23:11:38","616736","0","","4","-1","2011-08-30 14:34:47"
"2688","webscraping","web-scraping","2011-05-01 13:32:25","1288","6","2012-12-04 14:47:48","0","1288","2011-05-01 13:32:25"
